anios_esc,ingocup,hrsocup,clase2
9,5590,55,1
0,0,0,0
9,20640,42,1
10,8600,48,1
7,0,0,4
0,6000,48,1
9,0,84,1
17,50000,49,1
9,7600,48,1
6,0,0,4
0,0,0,0
9,9460,56,1
9,5160,32,1
17,12000,40,1
14,16000,50,1
9,7740,72,1
3,10500,21,1
0,0,0,0
17,0,50,1
0,0,0,0
6,25800,68,1
9,0,0,2
9,8600,48,1
11,4000,45,1
6,0,48,1
11,0,0,4
3,0,24,1
10,0,0,4
17,0,50,1
7,6880,54,1
3,0,0,4
3,4515,0,1
12,25800,34,1
9,2280,15,1
14,0,40,1
12,0,0,4
0,0,0,0
17,20000,30,1
4,0,0,4
0,0,0,0
17,0,0,4
12,8170,57,1
0,0,0,0
11,0,25,1
0,0,0,0
0,0,0,0
0,0,0,0
13,12000,40,1
0,0,0,0
17,22000,40,1
0,0,0,0
6,0,0,4
12,6000,48,1
4,8600,60,1
12,0,60,1
0,0,0,0
6,0,42,1
12,8600,47,1
6,0,0,3
0,0,0,0
14,21500,48,1
14,2150,48,1
12,8600,56,1
8,0,36,1
9,0,48,1
9,0,30,1
12,7740,60,1
17,12000,48,1
9,0,0,4
2,0,0,3
9,7740,55,1
11,0,0,4
6,0,45,1
6,0,0,3
12,0,0,4
9,0,0,4
12,7740,49,1
10,0,0,4
17,0,0,4
6,10500,49,1
15,0,50,1
17,0,0,1
6,0,0,4
12,0,0,4
8,0,0,4
8,0,0,4
0,0,0,0
0,4300,24,1
12,11610,40,1
12,7740,46,1
0,0,0,0
0,0,0,0
12,12900,60,1
12,9460,50,1
8,0,0,4
3,0,0,4
12,6222,60,1
13,0,0,2
16,0,0,4
3,2150,56,1
6,0,84,1
12,12000,48,1
7,0,0,3
17,0,0,2
0,0,0,0
9,7500,49,1
12,16340,48,1
9,0,0,4
3,7740,48,1
9,4730,51,1
9,16000,48,1
9,0,51,1
0,0,0,0
9,0,44,1
16,0,44,1
17,0,50,1
6,0,0,3
9,0,0,4
6,13760,50,1
10,0,0,4
0,0,0,0
1,0,0,4
10,0,0,4
6,5400,63,1
5,0,0,4
12,0,60,1
5,0,0,4
6,0,0,4
17,8600,48,1
6,2838,24,1
0,0,0,0
8,0,0,4
12,6020,48,1
9,15050,45,1
9,0,0,4
3,0,84,1
0,0,30,1
0,0,0,0
0,0,0,0
17,0,60,1
12,11610,45,1
0,0,0,0
0,0,0,0
16,11200,40,1
12,0,0,4
1,0,0,4
2,1720,40,1
4,5000,27,1
9,12900,72,1
2,292,54,1
9,0,0,4
16,0,0,4
9,0,0,4
12,0,48,1
11,0,50,1
6,0,40,1
9,0,54,1
8,0,0,4
2,1677,18,1
9,0,40,1
16,6020,56,1
5,0,0,4
18,60200,40,1
16,10000,35,1
0,0,0,3
9,3010,36,1
9,5160,49,1
7,0,0,4
12,2150,28,1
8,3000,40,1
9,0,0,4
9,6880,48,1
7,0,0,4
16,0,55,1
0,0,0,0
12,0,0,4
9,6000,89,1
4,0,0,4
9,0,45,1
12,0,40,1
16,3000,63,1
17,0,45,1
9,4000,18,1
9,50000,84,1
0,0,0,0
9,12900,56,1
17,0,50,1
9,8600,12,1
16,25800,44,1
0,0,0,0
6,0,42,1
0,0,0,0
0,0,0,0
6,10750,67,1
9,10320,42,1
10,10750,55,1
14,0,0,3
2,0,40,1
6,0,0,4
8,0,0,4
10,0,0,3
9,12900,40,1
8,0,0,3
15,0,60,1
9,0,0,4
6,7310,56,1
0,0,0,0
17,0,79,1
11,0,0,4
14,20640,72,1
12,0,48,1
11,2580,27,1
6,7740,30,1
6,8600,45,1
0,0,0,4
9,4300,36,1
9,19350,24,1
9,21000,91,1
12,10000,40,1
7,0,0,4
9,17200,78,1
9,0,48,1
12,14000,48,1
0,0,0,0
12,0,0,4
6,0,30,1
0,0,0,0
17,0,0,2
17,13760,48,1
7,0,0,4
6,0,0,4
6,7740,60,1
18,21000,48,1
17,0,40,1
9,0,48,1
9,0,30,1
12,8600,45,1
13,0,0,4
17,0,40,1
9,0,30,1
10,0,0,4
12,0,0,3
0,0,0,0
12,8600,56,1
0,0,0,0
0,0,0,0
1,1800,48,1
0,8600,50,1
0,0,0,0
16,15000,48,1
0,0,30,1
0,0,0,0
0,0,0,0
6,0,0,3
0,0,0,0
0,0,0,0
6,0,0,4
17,21500,0,1
12,3010,54,1
6,5160,27,1
99,3870,57,1
17,17200,55,1
12,1000,18,1
9,12040,48,1
12,0,0,2
13,7800,50,1
9,7740,40,1
10,0,0,4
0,0,0,0
12,4730,50,1
4,0,30,1
9,8600,48,1
0,0,0,0
5,12470,50,1
12,9600,32,1
12,6000,40,1
9,0,48,1
6,0,0,4
9,0,0,3
9,6000,48,1
6,3870,56,1
0,0,0,0
8,0,29,1
4,0,15,1
12,0,31,1
8,9245,48,1
9,6880,54,1
12,0,0,4
16,18060,48,1
6,6020,48,1
9,8600,48,1
12,8600,24,1
1,0,0,4
6,0,40,1
16,0,0,4
9,0,0,4
9,2150,26,1
6,3010,20,1
15,21500,50,1
8,1720,16,1
9,10750,46,1
12,6450,54,1
17,12900,40,1
12,15050,42,1
0,0,0,0
12,15480,60,1
0,0,0,0
10,0,50,1
9,0,0,4
9,0,54,1
0,0,0,0
9,2150,12,1
6,0,48,1
9,2167,36,1
12,0,40,1
9,5805,18,1
12,0,0,4
0,0,0,0
17,0,0,4
17,0,0,4
6,6450,56,1
3,0,0,1
0,0,0,0
10,0,0,4
9,4300,22,1
12,0,0,2
7,0,0,4
16,8000,10,1
12,0,84,1
0,0,48,1
6,0,0,4
0,0,0,0
6,0,0,4
0,0,0,0
9,12040,63,1
0,0,0,0
0,0,0,0
0,0,0,0
9,5160,63,1
12,0,0,4
0,0,48,1
9,12000,98,1
12,9460,49,1
12,0,48,1
9,6450,44,1
0,0,0,0
0,0,0,0
6,6450,80,1
6,0,6,1
12,5160,48,1
12,0,40,1
0,0,0,0
12,12040,48,1
9,0,45,1
9,5590,45,1
9,5590,45,1
2,3440,32,1
16,30000,40,1
9,3870,35,1
12,0,46,1
7,8600,54,1
6,8600,56,1
10,6880,46,1
0,0,0,0
9,0,0,2
10,0,48,1
12,0,0,4
17,10600,60,1
9,0,6,1
9,8170,47,1
7,0,0,4
0,0,0,0
16,0,0,4
17,0,60,1
0,0,0,0
6,0,0,3
13,0,0,4
6,7740,51,1
9,7740,36,1
16,0,48,1
16,30100,24,1
9,6450,45,1
9,7740,46,1
5,0,0,4
10,0,0,4
6,0,98,1
12,0,0,2
9,7740,56,1
12,12040,48,1
6,0,36,1
11,0,0,3
16,14000,40,1
7,0,0,4
12,6450,35,1
15,12900,57,1
7,0,0,4
16,10750,46,1
0,0,0,0
6,19350,54,1
12,0,0,4
0,0,0,0
7,2580,12,1
9,0,0,4
3,6450,30,1
6,0,39,1
6,0,24,1
0,0,0,0
8,0,0,4
6,0,45,1
3,0,0,4
12,0,25,1
16,29000,45,1
16,0,0,4
6,8600,56,1
3,0,0,4
15,11000,40,1
6,0,14,1
12,7600,44,1
9,0,0,4
16,21500,47,1
9,6450,36,1
17,7000,51,1
6,0,0,4
10,0,72,1
0,0,0,0
9,8600,54,1
2,4500,56,1
16,34000,60,1
0,0,0,0
7,0,0,3
7,0,0,4
9,8600,36,1
6,0,0,4
12,0,0,4
0,0,30,1
12,12000,60,1
16,0,30,1
12,5160,72,1
0,0,0,0
0,0,0,0
8,10320,42,1
0,0,0,0
13,0,35,1
8,0,0,4
6,0,48,1
0,0,0,0
5,0,30,1
0,0,0,0
6,0,0,4
9,25800,30,1
7,0,0,4
1,0,0,4
11,7740,66,1
12,5000,20,1
12,8600,72,1
14,0,32,1
14,7439,48,1
8,0,0,4
0,0,14,1
0,0,0,0
12,17200,60,1
7,0,16,1
0,0,0,0
6,1500,56,1
0,0,0,4
16,0,48,1
14,0,60,1
0,0,18,1
16,14000,50,1
10,11610,47,1
0,0,0,4
0,0,0,0
11,6400,72,1
0,0,0,0
12,6000,63,1
11,21350,50,1
9,7740,42,1
0,0,0,0
12,0,42,1
3,0,0,3
10,0,0,4
0,0,0,0
0,0,0,0
16,0,40,1
12,0,0,4
0,0,0,0
12,30000,58,1
10,2150,25,1
0,0,0,0
0,0,0,4
14,0,0,3
12,0,0,4
9,0,42,1
7,0,48,1
0,0,0,0
7,0,8,1
0,0,0,0
17,6000,35,1
5,0,0,4
12,0,0,4
12,8600,56,1
13,0,0,4
0,0,0,0
0,0,0,0
8,0,0,4
0,0,0,0
6,5600,40,1
0,0,0,0
9,7740,0,1
9,7095,50,1
6,0,0,4
8,2150,30,1
9,0,25,1
16,4300,30,1
5,0,0,4
9,6000,45,1
5,0,0,4
9,9000,9,1
16,0,0,4
0,0,0,0
2,0,0,2
9,7740,42,1
11,9400,48,1
12,0,45,1
0,0,0,0
3,6000,36,1
0,0,0,0
6,5160,56,1
0,0,0,0
0,0,54,1
12,15050,54,1
12,9890,77,1
0,0,0,0
0,0,0,0
0,0,0,4
0,0,0,0
6,0,30,1
12,0,48,1
0,0,0,0
0,0,0,0
5,0,0,4
12,8600,48,1
12,500,14,1
9,5160,42,1
9,2580,20,1
12,1290,36,1
6,0,0,3
0,0,0,0
9,5160,24,1
9,0,0,4
0,0,0,0
6,0,0,4
6,0,0,4
6,0,0,4
12,17200,48,1
9,12900,28,1
6,6450,46,1
10,0,0,4
9,8600,60,1
6,8600,60,1
17,4000,66,1
12,11976,60,1
16,0,0,4
13,0,46,1
6,0,45,1
9,8385,54,1
9,21500,48,1
6,3440,54,1
9,0,54,1
0,0,0,0
5,6450,30,1
17,0,55,1
12,9030,46,1
0,0,0,4
12,5160,16,1
9,5160,48,1
0,0,48,1
10,0,48,1
6,0,0,4
9,0,50,1
6,6450,40,1
5,0,0,4
16,0,0,3
0,0,0,4
3,0,20,1
0,0,0,0
12,6450,54,1
15,0,40,1
0,0,0,0
12,8000,43,1
9,7224,58,1
12,0,0,4
0,0,0,0
9,0,0,4
17,9000,40,1
0,0,0,0
6,6450,56,1
6,5590,51,1
12,21500,58,1
1,0,15,1
0,0,0,0
16,24000,40,1
9,4644,48,1
16,0,45,1
12,6400,48,1
0,0,0,0
6,0,0,4
6,8000,40,1
0,0,0,0
1,2150,36,1
0,0,0,0
11,0,0,4
0,0,0,4
9,10320,0,1
16,6450,56,1
5,0,0,4
6,9890,40,1
13,0,0,4
17,20000,40,1
12,0,0,4
12,0,48,1
5,0,0,4
8,12900,45,1
9,0,0,3
3,0,30,1
9,8600,52,1
0,0,0,0
0,0,0,0
9,5590,40,1
17,0,0,4
6,0,0,4
6,0,60,1
6,1666,56,1
12,15050,46,1
14,7000,48,1
0,0,0,0
9,12040,55,1
3,0,0,3
6,0,0,4
5,0,0,4
6,12900,0,1
19,0,0,4
0,0,0,0
0,0,0,4
9,7310,48,1
6,0,48,1
6,1290,57,1
14,6880,48,1
9,4300,15,1
0,0,0,0
12,12900,48,1
16,0,40,1
9,0,0,4
0,0,0,0
11,8600,45,1
7,6450,61,1
18,0,0,4
4,0,54,1
7,0,0,4
9,6450,56,1
2,4300,8,1
16,0,0,3
0,0,0,0
0,0,0,0
12,0,44,1
9,0,88,1
12,10000,40,1
10,0,0,4
16,8600,54,1
9,4300,58,1
0,0,0,0
10,6450,45,1
16,0,40,1
12,0,36,1
0,0,0,4
6,0,0,4
5,0,0,4
11,12000,15,1
15,0,0,1
8,0,0,4
9,12900,60,1
17,16000,0,1
12,7740,48,1
9,0,0,1
12,0,40,1
0,0,0,0
10,3870,16,1
12,7740,55,1
0,0,0,0
9,8600,46,1
11,5375,20,1
3,0,0,3
7,0,0,2
11,0,0,4
0,0,0,0
8,0,0,4
0,0,0,4
0,0,0,0
10,1000,40,1
11,8600,45,1
3,7500,48,1
6,12040,55,1
3,15050,55,1
0,0,0,0
7,0,0,4
0,9030,66,1
0,0,0,0
9,4300,16,1
17,0,26,1
5,9460,54,1
11,10750,54,1
17,28000,40,1
6,5160,48,1
12,10000,40,1
9,6450,42,1
9,9890,54,1
16,0,30,1
6,833,42,1
0,0,0,4
6,12040,45,1
9,7740,48,1
13,0,0,4
0,0,0,0
0,0,0,0
12,0,50,1
17,0,0,4
9,0,60,1
17,0,40,1
16,20000,30,1
15,0,0,4
0,0,0,0
17,0,28,1
8,0,23,1
12,0,0,4
6,0,65,1
0,0,0,0
0,0,0,0
9,0,0,3
10,2580,12,1
0,0,0,0
0,0,0,0
15,8400,48,1
0,0,0,0
16,12000,25,1
8,0,0,4
9,0,0,4
0,0,0,0
6,0,0,4
0,0,0,0
6,0,54,1
3,0,0,3
9,25800,72,1
17,20000,40,1
16,0,50,1
0,0,46,1
0,0,0,0
17,30000,40,1
10,0,0,4
16,0,40,1
12,200,45,1
11,9000,84,1
12,0,54,1
9,0,0,4
0,0,0,0
5,0,0,4
0,0,0,0
5,0,0,4
0,0,0,0
6,0,0,3
9,0,0,4
12,9460,55,1
12,0,60,1
7,6450,48,1
9,0,20,1
9,0,72,1
0,0,0,0
6,0,0,4
0,0,0,4
9,0,0,4
16,0,55,1
9,13830,40,1
0,0,0,0
6,0,0,4
11,0,21,1
9,0,64,1
12,6450,40,1
9,9804,60,1
6,0,7,1
0,0,0,4
0,0,0,0
1,0,0,3
8,0,0,4
6,6880,56,1
13,0,0,4
12,10535,42,1
17,0,50,1
9,6450,30,1
9,7740,44,1
12,5160,46,1
0,0,0,0
9,0,28,1
9,6450,50,1
0,0,0,0
15,0,51,1
6,6450,48,1
9,12900,72,1
9,4300,24,1
9,10000,72,1
0,0,0,0
11,0,0,4
0,0,0,0
10,0,0,4
16,0,40,1
5,0,30,1
9,0,0,4
12,3440,18,1
6,0,0,4
8,4730,48,1
12,12040,36,1
11,0,0,4
9,20000,40,1
6,12900,60,1
15,8600,40,1
0,0,0,0
9,2580,21,1
3,10535,70,1
9,6450,39,1
9,10000,48,1
0,0,0,0
9,12900,48,1
2,1667,30,1
9,15050,40,1
10,0,42,1
14,20000,45,1
12,12900,63,1
12,0,42,1
9,8600,65,1
0,0,0,0
15,15000,60,1
12,6450,72,1
6,1250,30,1
11,0,0,4
0,0,0,0
9,0,30,1
8,10750,52,1
9,7740,60,1
6,0,14,1
0,0,0,0
12,0,48,1
9,6000,90,1
9,10000,48,1
0,0,0,0
17,12900,30,1
9,0,0,4
17,0,0,4
12,0,48,1
0,0,0,0
12,0,0,4
14,0,0,4
17,14000,50,1
0,0,0,0
9,0,48,1
16,0,0,4
2,0,0,4
9,0,0,4
12,0,48,1
12,5712,36,1
9,5160,15,1
9,0,63,1
2,8600,32,1
0,0,0,4
17,0,0,1
17,12900,47,1
17,0,0,4
12,10000,40,1
9,16000,0,1
0,500,40,1
12,8600,48,1
17,18000,47,1
17,0,79,1
0,0,0,0
0,0,0,0
3,0,42,1
16,16000,45,1
9,8600,48,1
1,0,0,4
12,17200,45,1
8,2580,36,1
12,0,48,1
15,0,36,1
7,4500,74,1
10,0,0,4
6,1167,52,1
16,12000,10,1
6,0,0,4
6,12900,48,1
0,0,0,0
6,0,0,4
9,0,14,1
0,0,0,0
6,10750,50,1
3,2580,18,1
12,0,0,4
16,12900,25,1
0,0,0,0
0,0,0,0
12,10000,72,1
7,0,60,1
12,6880,40,1
0,0,0,0
12,8000,48,1
17,15050,72,1
7,0,0,4
9,2322,24,1
16,6020,48,1
17,6000,48,1
6,6450,54,1
6,0,72,1
6,0,48,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,4
3,0,0,4
9,0,48,1
15,12040,48,1
16,0,0,1
9,2150,16,1
9,12900,70,1
5,0,0,4
12,5160,42,1
8,0,0,4
16,80000,45,1
17,0,0,4
17,0,0,3
6,7740,48,1
12,40000,60,1
9,15000,70,1
4,6667,32,1
9,7654,48,1
12,12900,30,1
0,0,0,0
10,8600,24,1
1,0,36,1
9,0,54,1
5,0,48,1
0,0,0,0
16,12000,16,1
9,0,18,1
14,1500,2,1
9,0,48,1
12,0,48,1
11,12000,44,1
0,0,0,0
16,0,32,1
7,0,0,4
9,0,0,4
9,7740,48,1
14,10750,45,1
14,0,70,1
0,0,0,0
9,20006,36,1
16,12900,36,1
11,9200,72,1
6,0,25,1
9,7500,35,1
0,0,0,0
9,0,0,3
0,0,0,0
17,0,18,1
12,10750,56,1
5,0,0,4
11,0,0,4
0,0,0,0
18,17200,51,1
6,0,60,1
12,4182,56,1
14,0,40,1
12,0,0,4
9,6450,48,1
16,0,48,1
14,0,0,4
16,30000,60,1
11,0,0,4
12,6020,32,1
10,23650,84,1
0,0,0,0
12,9600,40,1
17,8000,40,1
9,2150,16,1
6,6880,50,1
17,30100,70,1
9,7740,48,1
9,11180,55,1
0,0,0,0
99,12500,40,1
17,11180,48,1
0,0,0,0
6,0,48,1
12,12040,60,1
0,0,0,0
9,0,0,4
9,8600,48,1
0,3000,105,1
17,0,48,1
0,0,0,0
0,0,0,0
11,10750,48,1
99,7740,46,1
6,0,0,4
0,0,0,0
6,6450,45,1
0,0,0,0
12,9095,35,1
0,0,0,0
1,1720,42,1
2,3870,48,1
12,15050,54,1
11,14400,50,1
6,0,0,4
18,8600,30,1
6,0,0,4
9,9030,60,1
15,0,40,1
0,0,0,0
0,0,0,0
7,6450,48,1
11,4300,45,1
9,11610,42,1
16,0,45,1
9,6020,30,1
0,0,0,0
3,0,0,4
17,0,40,1
10,17300,12,1
8,0,0,4
19,22000,48,1
6,0,0,4
6,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
6,0,54,1
0,6450,42,1
12,0,70,1
8,0,0,4
20,0,48,1
12,0,0,1
16,0,50,1
17,0,0,4
7,0,0,4
99,0,0,4
12,0,24,1
16,0,46,1
9,12900,56,1
0,0,0,0
0,0,0,0
3,3440,32,1
0,0,0,0
1,0,0,3
12,0,20,1
16,10000,20,1
11,0,0,4
8,0,0,4
0,4644,48,1
6,10750,40,1
16,0,54,1
0,0,0,0
9,12900,16,1
16,4300,30,1
9,0,70,1
8,0,0,4
12,6450,45,1
9,774,10,1
12,0,0,4
4,0,0,4
5,1290,21,1
9,0,0,4
11,6880,65,1
9,5160,60,1
7,0,0,4
12,9890,48,1
9,0,45,1
12,10750,60,1
9,0,0,4
9,5160,46,1
15,0,0,3
15,0,0,4
9,33400,45,1
9,0,60,1
0,0,0,0
17,0,0,4
9,8000,48,1
4,0,0,4
9,1666,30,1
0,0,0,0
17,0,40,1
0,0,0,0
16,0,0,3
9,5160,46,1
3,0,0,4
0,0,0,0
12,6450,35,1
12,10000,45,1
9,8600,51,1
10,0,0,4
0,0,54,1
9,2580,16,1
17,8000,40,1
0,0,0,0
0,0,0,0
0,0,0,0
6,12900,36,1
0,0,0,0
5,6000,49,1
13,7740,54,1
11,0,0,4
16,0,0,4
9,10750,48,1
0,0,0,0
9,6450,45,1
0,0,0,0
6,0,0,3
2,6000,36,1
0,0,0,4
9,0,0,3
6,8600,46,1
9,8600,40,1
0,0,0,0
9,6450,63,1
7,0,0,4
12,3870,42,1
4,0,56,1
16,10000,50,1
12,6450,48,1
9,0,0,4
12,6450,56,1
12,12900,48,1
11,21500,60,1
6,0,0,4
9,10750,48,1
9,6450,36,1
13,7310,25,1
18,0,40,1
7,13760,48,1
12,4000,40,1
0,0,0,0
14,0,24,1
0,0,0,0
14,0,0,3
12,6880,48,1
0,0,0,0
9,8600,20,1
0,6000,18,1
6,0,36,1
17,0,40,1
13,0,0,3
6,0,0,4
7,0,0,4
6,3033,48,1
9,6880,51,1
9,7740,36,1
16,860,9,1
10,0,48,1
12,0,0,3
9,9460,50,1
12,8600,72,1
9,0,35,1
6,8600,35,1
8,4300,35,1
0,0,18,1
3,0,0,4
9,7300,48,1
6,0,50,1
9,10750,0,1
0,0,0,0
0,0,0,0
12,8600,48,1
6,0,0,4
0,0,0,0
16,12900,36,1
12,25060,48,1
16,22000,40,1
0,0,0,0
12,0,40,1
0,0,0,4
17,0,40,1
5,0,0,4
16,0,40,1
9,7740,46,1
0,0,0,0
0,0,0,0
12,2580,32,1
6,0,0,4
7,6020,70,1
3,4300,48,1
0,0,0,0
9,0,60,1
9,0,0,4
16,0,15,1
9,2580,32,1
10,0,0,4
12,53750,98,1
9,2580,8,1
19,50000,57,1
10,0,0,4
14,0,66,1
0,0,0,0
12,0,48,1
0,0,0,0
17,0,36,1
11,0,45,1
0,0,0,0
0,0,0,0
12,0,48,1
18,35000,42,1
17,0,40,1
13,0,0,4
6,17200,40,1
9,0,20,1
18,24000,25,1
12,2580,42,1
16,10000,40,1
0,0,0,4
6,0,0,4
9,6450,40,1
9,1290,13,1
0,3000,70,1
0,0,0,0
6,0,0,4
9,6450,48,1
4,0,0,4
16,30000,48,1
12,0,48,1
9,0,0,3
18,0,60,1
15,7009,48,1
0,0,0,0
1,0,0,4
9,0,0,4
16,8600,56,1
8,7310,66,1
10,0,56,1
12,3440,60,1
12,0,0,4
0,0,0,0
9,7740,36,1
10,0,0,4
12,7525,56,1
16,0,0,1
1,3870,30,1
9,0,50,1
0,0,0,0
9,12255,45,1
6,5590,48,1
9,10750,48,1
16,8000,40,1
9,0,0,3
0,0,0,0
0,0,0,0
6,0,48,1
9,12900,72,1
0,0,0,0
0,0,0,0
9,0,0,4
4,3000,45,1
12,13330,54,1
9,0,56,1
9,0,0,4
9,0,0,4
16,25000,36,1
8,8600,50,1
7,0,0,4
11,0,0,4
12,5590,44,1
2,0,0,4
0,4644,25,1
0,0,0,0
12,0,48,1
0,0,0,0
0,0,0,0
6,15000,34,1
10,6450,48,1
9,8600,40,1
6,0,45,1
9,10750,56,1
9,8600,48,1
0,0,0,0
15,1505,70,1
11,0,0,4
7,0,0,4
7,0,0,4
6,0,48,1
3,4500,10,1
6,0,0,4
9,0,0,4
11,0,0,2
0,0,0,0
12,6450,42,1
11,0,0,4
15,4000,30,1
6,10750,60,1
0,0,0,0
12,0,0,4
17,0,30,1
9,333,48,1
7,6450,51,1
4,0,0,4
6,6450,49,1
16,0,0,4
9,12040,48,1
10,10750,50,1
9,4644,46,1
17,11000,0,1
11,9890,72,1
0,0,0,0
0,0,0,0
12,0,46,1
0,0,19,1
0,0,0,0
9,9030,48,1
0,0,0,0
0,0,0,0
6,0,0,4
16,0,0,4
12,7740,54,1
0,0,0,0
9,15480,60,1
17,64500,44,1
8,0,0,4
11,6880,55,1
6,0,32,1
6,4300,48,1
9,0,60,1
14,17200,40,1
0,0,0,0
6,5934,96,1
17,0,42,1
2,0,0,4
0,0,0,0
12,0,0,4
9,8600,48,1
12,0,0,2
3,1935,24,1
9,0,56,1
12,0,0,4
17,12000,40,1
0,0,0,0
8,0,0,4
6,6020,56,1
9,7310,48,1
3,3870,48,1
9,12900,40,1
6,0,0,4
9,8600,48,1
9,8334,56,1
15,0,0,4
6,0,42,1
9,3870,35,1
12,8000,72,1
6,9890,48,1
17,0,22,1
9,6450,42,1
6,0,0,4
16,0,40,1
2,0,0,4
8,8600,40,1
10,0,0,4
9,9000,50,1
9,0,0,4
17,0,30,1
14,6000,45,1
17,12000,35,1
0,0,0,0
6,0,10,1
9,8600,46,1
0,0,0,0
9,0,0,4
9,8987,35,1
3,6450,48,1
0,0,0,0
0,0,0,0
9,8600,48,1
10,9890,72,1
11,0,46,1
6,2500,12,1
9,4200,54,1
12,4644,42,1
6,0,0,4
1,0,0,4
0,0,0,0
12,9460,45,1
0,0,0,0
12,0,70,1
19,0,70,1
12,10105,45,1
17,0,48,1
0,0,0,0
12,8600,60,1
12,0,56,1
12,17200,89,1
5,0,0,4
4,12040,55,1
12,0,36,1
14,0,0,4
0,0,0,0
7,0,0,4
17,0,0,3
12,12900,48,1
12,9400,48,1
16,0,47,1
17,8000,35,1
0,0,0,0
0,0,0,0
0,0,0,0
17,12000,30,1
9,0,0,3
12,0,0,4
6,1000,25,1
2,0,28,1
0,0,0,0
0,0,0,0
9,0,24,1
0,0,0,0
6,7224,60,1
12,0,49,1
9,0,0,4
16,0,0,1
0,0,0,0
0,0,0,0
14,0,0,4
10,7740,66,1
0,0,0,0
12,0,0,2
12,6020,48,1
0,0,0,4
17,0,50,1
0,0,0,0
6,0,0,3
9,0,0,4
12,14100,48,1
16,14000,48,1
6,7740,60,1
17,17200,50,1
17,12825,45,1
10,21500,56,1
9,0,0,4
10,0,0,4
6,0,0,4
0,0,0,0
1,3870,39,1
8,10750,72,1
17,0,0,1
14,15050,56,1
11,0,0,4
9,12900,60,1
9,8600,48,1
0,0,0,0
0,12040,50,1
6,4000,48,1
0,0,0,0
0,0,0,0
0,0,0,0
17,0,50,1
0,0,0,0
12,0,0,2
2,3870,36,1
16,21500,35,1
15,10000,32,1
13,0,48,1
6,0,0,4
8,0,8,1
15,0,0,3
9,0,0,4
15,6880,42,1
5,0,0,4
9,0,56,1
17,0,60,1
9,12900,84,1
0,0,72,1
12,3440,40,1
9,0,40,1
16,20000,48,1
0,0,0,0
0,0,0,0
13,0,0,4
6,6450,42,1
12,3870,15,1
9,0,48,1
1,0,14,1
12,0,0,4
9,3000,77,1
15,20000,63,1
16,0,0,2
0,0,0,0
6,12900,48,1
18,11000,45,1
0,0,0,0
15,19350,72,1
16,15200,40,1
12,9890,48,1
0,0,0,0
9,0,54,1
0,0,0,3
9,3870,66,1
0,0,0,0
19,80000,40,1
7,0,0,4
3,6450,48,1
12,0,54,1
6,0,48,1
0,0,0,0
12,8000,72,1
10,0,0,4
6,0,0,4
17,20000,15,1
2,2580,8,1
0,0,0,0
12,8600,48,1
5,0,14,1
17,6450,42,1
12,8000,40,1
9,6450,48,1
0,0,0,0
15,0,0,2
0,0,0,0
9,0,40,1
6,3010,56,1
3,10750,48,1
8,4300,24,1
17,0,45,1
9,7000,48,1
3,0,0,4
0,0,0,0
6,0,21,1
9,8600,46,1
12,13330,0,1
9,8600,46,1
10,0,45,1
12,0,0,4
0,0,0,0
17,0,0,4
0,0,0,0
9,0,40,1
11,2580,12,1
9,0,0,4
8,0,0,4
6,0,32,1
12,0,0,4
2,0,0,3
6,4000,42,1
9,0,46,1
9,3010,8,1
6,8600,48,1
0,0,0,0
0,0,0,3
14,0,0,4
10,0,0,4
12,0,15,1
16,0,48,1
6,0,25,1
15,0,0,3
6,0,0,4
0,0,0,0
6,6880,58,1
16,0,49,1
12,1290,80,1
9,6450,45,1
0,0,0,0
9,8600,32,1
12,10000,48,1
17,0,45,1
0,0,0,0
17,0,45,1
9,0,48,1
8,0,0,4
9,0,0,4
14,51600,61,1
17,0,0,2
7,0,0,4
0,0,0,0
19,8000,92,1
12,0,0,4
6,11180,48,1
6,0,52,1
0,0,0,0
9,12000,0,1
11,0,0,2
9,4300,63,1
1,0,0,4
6,0,56,1
11,17200,54,1
0,0,0,0
16,7000,25,1
12,0,40,1
8,0,0,4
11,8600,72,1
12,5000,48,1
16,0,0,4
0,0,0,0
0,0,0,0
0,9000,77,1
5,0,63,1
9,250,56,1
6,0,0,4
6,0,40,1
0,0,0,0
6,7600,65,1
9,8600,24,1
0,0,0,0
9,0,0,4
9,6450,50,1
17,0,24,1
0,0,0,0
0,0,0,0
0,0,0,0
8,6450,30,1
7,0,0,4
7,0,72,1
9,0,0,2
5,0,48,1
3,1417,36,1
11,7740,46,1
0,4300,36,1
6,3440,32,1
14,0,40,1
14,0,0,4
6,5160,21,1
3,5160,42,1
0,0,0,0
16,10750,56,1
12,6880,63,1
14,6450,32,1
3,0,0,4
5,0,0,4
6,0,0,4
7,0,0,4
16,0,3,1
9,6880,54,1
12,14000,40,1
0,0,0,0
8,6450,45,1
12,5160,48,1
12,13760,51,1
0,0,0,0
16,15000,40,1
2,1000,48,1
0,0,0,0
4,0,0,4
6,0,0,4
9,0,36,1
0,0,0,0
9,0,0,4
18,20000,35,1
9,0,36,1
0,0,0,0
9,6450,40,1
9,17200,42,1
0,0,0,0
0,0,0,0
7,0,0,4
16,21500,40,1
16,10000,48,1
